Time,Temp_C,Air_Vel_m/s,Prec_m/h,Glo_Sol_Ir_W/m2,RH_%
2023-08-19T17:00,18.4,3.8,9e-05,12.81,78.0
2023-08-19T18:00,17.8,3.6,9e-05,0.0,86.0
2023-08-19T19:00,17.6,3.9,8e-05,0.0,89.0
2023-08-19T20:00,17.5,4.3,6e-05,0.0,90.0
2023-08-19T21:00,17.6,4.5,5e-05,0.0,78.0
2023-08-19T22:00,17.5,4.5,5e-05,0.0,80.0
2023-08-19T23:00,17.5,3.9,5e-05,0.0,80.0
2023-08-20T00:00,17.5,3.8,2e-05,0.0,82.0
2023-08-20T01:00,17.5,3.5,2e-05,0.0,84.0
2023-08-20T02:00,17.4,3.0,2e-05,0.0,86.0
2023-08-20T03:00,17.3,3.4,1e-05,17.36,86.0
2023-08-20T04:00,17.2,4.0,1e-05,56.6,83.0
2023-08-20T05:00,17.3,3.8,0.0,111.53,81.0
2023-08-20T06:00,17.6,4.0,0.0,170.9,80.0
2023-08-20T07:00,17.9,4.2,0.0,232.9,78.0
2023-08-20T08:00,18.1,4.4,0.0,280.92,77.0
2023-08-20T09:00,18.7,4.3,0.0,314.02,69.0
2023-08-20T10:00,19.6,3.8,0.0,396.85,66.0
2023-08-20T11:00,20.6,3.6,0.0,490.95,62.0
2023-08-20T12:00,21.6,3.9,0.0,436.42,59.0
2023-08-20T13:00,22.5,5.1,0.0,348.3,57.0
2023-08-20T14:00,22.2,5.3,0.0,249.21,55.0
2023-08-20T15:00,22.2,5.2,0.0,153.72,56.0
2023-08-20T16:00,21.9,5.1,0.0,68.91,56.0
2023-08-20T17:00,20.8,5.2,0.0,15.34,58.0
2023-08-20T18:00,19.5,5.0,0.0,0.0,60.0
2023-08-20T19:00,18.9,4.1,0.0,0.0,60.0
2023-08-20T20:00,18.5,3.6,0.0,0.0,60.0
2023-08-20T21:00,18.1,3.8,0.0,0.0,59.0
2023-08-20T22:00,17.9,3.7,0.0,0.0,60.0
2023-08-20T23:00,17.6,3.2,0.0,0.0,62.0
2023-08-21T00:00,17.5,2.9,0.0,0.0,63.0
2023-08-21T01:00,17.3,2.5,1e-05,0.0,63.0
2023-08-21T02:00,17.1,2.0,1e-05,0.0,63.0
2023-08-21T03:00,17.0,2.1,2e-05,21.86,64.0
2023-08-21T04:00,16.9,1.7,3e-05,76.22,65.0
2023-08-21T05:00,16.5,1.7,3e-05,148.3,65.0
2023-08-21T06:00,16.4,1.7,3e-05,223.05,71.0
2023-08-21T07:00,17.2,2.0,3e-05,284.88,67.0
2023-08-21T08:00,19.1,2.1,4e-05,324.23,64.0
2023-08-21T09:00,20.2,2.4,4e-05,336.41,71.0
2023-08-21T10:00,22.1,2.6,6e-05,312.55,73.0
2023-08-21T11:00,22.4,3.0,0.0001,279.84,77.0
2023-08-21T12:00,22.4,2.9,0.00016,261.16,68.0
2023-08-21T13:00,23.1,2.3,0.00024,229.95,65.0
2023-08-21T14:00,22.8,1.8,0.00029,183.73,64.0
2023-08-21T15:00,23.4,2.0,0.00032,126.25,68.0
2023-08-21T16:00,19.9,2.9,0.0003,64.78,65.0
2023-08-21T17:00,19.8,3.2,0.00026,17.45,68.0
2023-08-21T18:00,19.5,4.1,0.00018,0.0,80.0
2023-08-21T19:00,18.9,4.5,0.00015,0.0,83.0
2023-08-21T20:00,18.5,3.8,0.00012,0.0,83.0
2023-08-21T21:00,18.2,4.4,0.0001,0.0,83.0
2023-08-21T22:00,18.0,4.8,9e-05,0.0,88.0
2023-08-21T23:00,17.8,5.3,0.00011,0.0,91.0
2023-08-22T00:00,17.6,5.0,0.00011,0.0,91.0
2023-08-22T01:00,17.5,4.4,8e-05,0.0,90.0
2023-08-22T02:00,17.2,3.6,7e-05,0.0,91.0
2023-08-22T03:00,17.0,3.0,6e-05,23.59,90.0
2023-08-22T04:00,16.3,3.0,6e-05,93.0,92.0
2023-08-22T05:00,15.7,2.7,5e-05,188.43,94.0
2023-08-22T06:00,15.8,2.9,5e-05,283.26,94.0
2023-08-22T07:00,16.1,3.4,4e-05,363.98,89.0
2023-08-22T08:00,16.8,3.2,3e-05,426.56,79.0
2023-08-22T09:00,18.0,3.7,2e-05,396.8,66.0
2023-08-22T10:00,19.4,3.9,2e-05,420.0,62.0
2023-08-22T11:00,21.4,3.8,4e-05,371.18,60.0
2023-08-22T12:00,21.4,3.5,5e-05,353.14,59.0
2023-08-22T13:00,21.1,3.8,6e-05,304.98,92.0
2023-08-22T14:00,21.3,4.8,9e-05,229.72,81.0
2023-08-22T15:00,21.3,4.3,9e-05,146.71,70.0
2023-08-22T16:00,21.6,4.5,0.0001,65.41,66.0
2023-08-22T17:00,20.8,4.6,0.0001,14.72,67.0
2023-08-22T18:00,19.8,4.7,9e-05,0.0,71.0
2023-08-22T19:00,18.6,5.0,0.00013,0.0,75.0
2023-08-22T20:00,18.0,4.7,0.00014,0.0,79.0
2023-08-22T21:00,17.5,4.8,0.00011,0.0,79.0
2023-08-22T22:00,17.0,4.4,0.0001,0.0,82.0
2023-08-22T23:00,16.9,4.3,9e-05,0.0,86.0
2023-08-23T00:00,16.8,4.3,0.0001,0.0,88.0
2023-08-23T01:00,16.8,5.0,8e-05,0.0,87.0
2023-08-23T02:00,16.8,4.7,8e-05,0.0,90.0
2023-08-23T03:00,16.7,4.3,7e-05,22.11,88.0
2023-08-23T04:00,16.8,4.3,6e-05,80.38,88.0
2023-08-23T05:00,16.8,3.8,6e-05,160.68,89.0
2023-08-23T06:00,16.7,4.0,7e-05,237.63,89.0
2023-08-23T07:00,17.0,3.7,9e-05,302.47,84.0
2023-08-23T08:00,17.5,3.9,8e-05,340.09,80.0
2023-08-23T09:00,18.0,4.0,6e-05,355.27,77.0
2023-08-23T10:00,18.5,4.1,5e-05,379.15,77.0
2023-08-23T11:00,19.0,4.1,4e-05,395.31,74.0
2023-08-23T12:00,19.5,4.3,4e-05,397.92,70.0
2023-08-23T13:00,19.8,4.3,4e-05,338.64,64.0
2023-08-23T14:00,20.8,3.8,6e-05,256.36,60.0
2023-08-23T15:00,21.0,3.9,5e-05,163.49,59.0
2023-08-23T16:00,21.1,4.0,5e-05,71.59,63.0
2023-08-23T17:00,20.9,3.8,1e-05,13.81,63.0
2023-08-23T18:00,20.5,3.3,0.0,0.0,66.0
2023-08-23T19:00,19.2,2.9,0.0,0.0,70.0
2023-08-23T20:00,18.4,2.6,0.0,0.0,75.0
2023-08-23T21:00,17.5,2.4,1e-05,0.0,80.0
2023-08-23T22:00,16.8,2.2,2e-05,0.0,84.0
2023-08-23T23:00,16.5,2.2,4e-05,0.0,87.0
2023-08-24T00:00,15.7,2.3,6e-05,0.0,91.0
2023-08-24T01:00,15.1,2.1,7e-05,0.0,92.0
2023-08-24T02:00,14.6,2.2,7e-05,0.0,93.0
2023-08-24T03:00,14.3,2.1,6e-05,20.23,94.0
2023-08-24T04:00,14.3,2.1,6e-05,84.5,94.0
2023-08-24T05:00,14.6,2.2,7e-05,181.8,95.0
2023-08-24T06:00,14.8,1.9,8e-05,282.0,91.0
2023-08-24T07:00,15.1,2.1,9e-05,372.51,87.0
2023-08-24T08:00,16.0,2.3,0.00011,448.07,82.0
2023-08-24T09:00,18.1,2.8,0.00011,527.23,73.0
2023-08-24T10:00,19.2,2.3,8e-05,579.11,66.0
2023-08-24T11:00,20.9,1.9,7e-05,540.6,63.0
2023-08-24T12:00,21.5,1.5,7e-05,469.39,58.0
2023-08-24T13:00,21.8,2.3,4e-05,376.2,58.0
2023-08-24T14:00,23.0,2.3,3e-05,265.83,57.0
2023-08-24T15:00,21.9,1.9,4e-05,159.27,57.0
2023-08-24T16:00,21.6,2.3,4e-05,63.96,58.0
2023-08-24T17:00,20.5,3.2,1e-05,11.0,63.0
2023-08-24T18:00,20.5,2.2,2e-05,0.0,64.0
2023-08-24T19:00,19.5,2.4,2e-05,0.0,67.0
2023-08-24T20:00,18.0,1.1,2e-05,0.0,70.0
2023-08-24T21:00,17.5,1.9,2e-05,0.0,82.0
2023-08-24T22:00,17.1,2.4,3e-05,0.0,87.0
2023-08-24T23:00,16.7,1.4,4e-05,0.0,89.0
2023-08-25T00:00,16.5,2.2,5e-05,0.0,82.0
2023-08-25T01:00,16.2,2.5,8e-05,0.0,85.0
2023-08-25T02:00,15.2,1.8,8e-05,0.0,87.0
2023-08-25T03:00,14.8,2.2,8e-05,21.0,90.0
2023-08-25T04:00,14.0,1.7,7e-05,96.77,94.0
2023-08-25T05:00,13.3,1.8,7e-05,205.45,93.0
2023-08-25T06:00,13.0,2.0,7e-05,311.98,91.0
2023-08-25T07:00,13.5,2.2,6e-05,406.56,84.0
2023-08-25T08:00,17.0,1.9,4e-05,478.99,77.0
2023-08-25T09:00,18.5,1.8,2e-05,568.34,69.0
2023-08-25T10:00,19.1,2.0,1e-05,543.29,63.0
2023-08-25T11:00,20.4,1.9,1e-05,505.22,59.0
2023-08-25T12:00,22.0,1.9,1e-05,440.47,61.0
2023-08-25T13:00,22.6,0.9,0.0,347.88,58.0
2023-08-25T14:00,23.5,2.7,0.0,250.44,55.0
2023-08-25T15:00,23.5,3.2,0.0,145.78,54.0
2023-08-25T16:00,22.5,2.8,0.0,56.09,50.0
2023-08-25T17:00,21.2,2.1,0.0,8.85,56.0
2023-08-25T18:00,20.4,2.4,0.0,0.0,64.0
2023-08-25T19:00,19.6,2.6,0.0,0.0,69.0
2023-08-25T20:00,19.5,1.8,0.0,0.0,70.0
2023-08-25T21:00,19.1,1.6,0.0,0.0,73.0
2023-08-25T22:00,18.8,1.0,0.0,0.0,75.0
2023-08-25T23:00,18.0,1.2,0.0,0.0,77.0
2023-08-26T00:00,16.8,1.5,0.0,0.0,86.0
2023-08-26T01:00,17.1,1.6,0.0,0.0,88.0
2023-08-26T02:00,16.9,1.4,0.0,0.0,87.0
2023-08-26T03:00,16.4,1.5,0.0,15.65,90.0
2023-08-26T04:00,16.2,1.5,0.0,74.23,91.0
2023-08-26T05:00,16.0,1.7,0.0,164.2,92.0
2023-08-26T06:00,16.2,1.9,0.0,259.67,87.0
2023-08-26T07:00,16.9,2.4,0.0,348.13,77.0
2023-08-26T08:00,17.6,3.7,1e-05,428.78,70.0
2023-08-26T09:00,18.8,3.6,1e-05,450.47,65.0
2023-08-26T10:00,20.4,4.3,0.0,422.27,58.0
2023-08-26T11:00,22.2,4.4,0.0,391.62,54.0
2023-08-26T12:00,23.0,4.1,0.0,367.01,53.0
2023-08-26T13:00,23.8,4.2,0.0,300.23,51.0
2023-08-26T14:00,22.8,4.2,0.0,225.21,52.0
2023-08-26T15:00,22.5,4.6,0.0,136.16,55.0
2023-08-26T16:00,22.4,4.0,0.0,56.73,55.0
2023-08-26T17:00,23.0,3.5,0.0,9.17,58.0
2023-08-26T18:00,22.1,4.5,0.0,0.0,57.0
2023-08-26T19:00,21.2,4.2,0.0,0.0,58.0
2023-08-26T20:00,20.0,4.5,0.0,0.0,69.0
2023-08-26T21:00,19.1,3.7,0.0,0.0,74.0
2023-08-26T22:00,18.6,4.1,0.0,0.0,78.0
2023-08-26T23:00,18.4,4.6,1e-05,0.0,79.0
2023-08-27T00:00,18.2,4.3,4e-05,0.0,80.0
2023-08-27T01:00,18.0,3.7,7e-05,0.0,80.0
2023-08-27T02:00,17.7,3.7,0.00016,0.0,81.0
2023-08-27T03:00,17.3,3.2,0.00039,9.09,88.0
2023-08-27T04:00,16.5,3.8,0.00057,31.23,89.0
2023-08-27T05:00,16.5,4.0,0.00067,65.9,89.0
2023-08-27T06:00,17.1,4.0,0.0007,96.5,90.0
2023-08-27T07:00,17.2,3.9,0.00062,125.31,89.0
2023-08-27T08:00,17.9,3.9,0.00048,143.3,87.0
2023-08-27T09:00,18.8,3.2,0.00047,152.31,83.0
2023-08-27T10:00,19.1,2.6,0.00038,265.62,82.0
2023-08-27T11:00,19.6,2.6,0.00025,275.63,81.0
2023-08-27T12:00,19.9,2.3,0.00015,261.2,80.0
2023-08-27T13:00,20.4,2.3,0.00014,221.29,82.0
2023-08-27T14:00,19.5,2.2,0.00011,169.95,85.0
2023-08-27T15:00,21.5,2.5,7e-05,110.23,75.0
2023-08-27T16:00,21.2,3.5,3e-05,47.38,77.0
2023-08-27T17:00,20.9,3.3,1e-05,7.65,80.0
2023-08-27T18:00,20.0,3.1,0.0,0.0,78.0
2023-08-27T19:00,19.5,3.1,0.0,0.0,82.0
2023-08-27T20:00,18.8,2.0,0.0,0.0,82.0
2023-08-27T21:00,17.9,2.1,0.0,0.0,82.0
2023-08-27T22:00,17.1,2.2,0.0,0.0,84.0
2023-08-27T23:00,16.3,1.6,0.0,0.0,83.0
2023-08-28T00:00,15.6,1.2,0.0,0.0,82.0
2023-08-28T01:00,14.8,1.1,0.0,0.0,82.0
2023-08-28T02:00,14.5,1.2,0.0,0.0,85.0
2023-08-28T03:00,14.8,1.2,1e-05,8.73,87.0
2023-08-28T04:00,15.3,1.7,2e-05,26.63,87.0
2023-08-28T05:00,16.3,1.8,1e-05,51.39,89.0
2023-08-28T06:00,16.1,2.4,2e-05,50.24,93.0
2023-08-28T07:00,16.2,2.8,0.00025,59.62,94.0
2023-08-28T08:00,16.1,2.7,0.00154,81.2,96.0
2023-08-28T09:00,16.6,2.2,0.00361,71.98,97.0
2023-08-28T10:00,16.9,3.5,0.00436,92.91,96.0
2023-08-28T11:00,17.5,4.5,0.00385,144.9,95.0
2023-08-28T12:00,17.6,5.2,0.00491,161.66,94.0
2023-08-28T13:00,17.8,6.0,0.00445,155.04,94.0
2023-08-28T14:00,17.8,6.8,0.0019,123.52,94.0
2023-08-28T15:00,18.2,6.4,0.0004,84.44,94.0
2023-08-28T16:00,18.0,10.5,6e-05,36.33,94.0
2023-08-28T17:00,16.6,8.2,1e-05,5.73,85.0
2023-08-28T18:00,16.5,8.5,0.0,0.0,84.0
2023-08-28T19:00,16.2,7.8,0.0,0.0,84.0
2023-08-28T20:00,15.5,7.4,0.0,0.0,81.0
2023-08-28T21:00,14.8,6.3,0.0,0.0,83.0
2023-08-28T22:00,14.2,5.7,1e-05,0.0,84.0
2023-08-28T23:00,13.9,5.5,1e-05,0.0,85.0
2023-08-29T00:00,13.6,5.4,1e-05,0.0,87.0
2023-08-29T01:00,13.4,4.5,1e-05,0.0,90.0
2023-08-29T02:00,13.1,4.5,2e-05,0.0,94.0
2023-08-29T03:00,13.2,4.7,2e-05,15.15,91.0
2023-08-29T04:00,13.2,4.3,2e-05,91.7,92.0
2023-08-29T05:00,12.9,4.0,2e-05,203.85,91.0
2023-08-29T06:00,13.4,3.9,2e-05,315.7,91.0
2023-08-29T07:00,13.9,4.2,2e-05,416.55,89.0
2023-08-29T08:00,14.9,3.5,1e-05,500.25,87.0
2023-08-29T09:00,17.1,3.5,1e-05,531.29,77.0
2023-08-29T10:00,18.4,4.2,1e-05,533.98,72.0
2023-08-29T11:00,20.0,4.2,0.0,497.19,69.0
2023-08-29T12:00,21.1,3.8,0.0,425.51,64.0
2023-08-29T13:00,22.0,3.9,0.0,350.2,61.0
2023-08-29T14:00,22.8,3.5,0.0,248.17,59.0
2023-08-29T15:00,22.7,2.7,0.0,143.89,59.0
2023-08-29T16:00,21.1,2.6,0.0,52.4,68.0
2023-08-29T17:00,20.1,2.0,0.0,6.71,69.0
2023-08-29T18:00,19.6,1.2,0.0,0.0,70.0
2023-08-29T19:00,19.1,1.3,0.0,0.0,73.0
2023-08-29T20:00,18.5,2.0,1e-05,0.0,76.0
2023-08-29T21:00,17.8,1.4,0.00026,0.0,83.0
2023-08-29T22:00,16.8,1.6,0.00043,0.0,87.0
2023-08-29T23:00,15.7,1.7,0.00021,0.0,89.0
2023-08-30T00:00,14.9,1.5,6e-05,0.0,91.0
2023-08-30T01:00,14.4,1.5,1e-05,0.0,89.0
2023-08-30T02:00,13.9,1.5,3e-05,0.0,91.0
2023-08-30T03:00,14.0,2.7,0.00017,8.52,89.0
2023-08-30T04:00,14.1,3.0,0.00025,35.01,90.0
2023-08-30T05:00,14.2,3.5,0.00028,61.3,86.0
2023-08-30T06:00,14.6,3.7,0.00043,67.91,83.0
2023-08-30T07:00,15.2,4.6,0.00044,55.91,77.0
2023-08-30T08:00,16.1,5.1,0.00025,57.52,69.0
2023-08-30T09:00,16.0,6.3,0.00022,79.78,83.0
2023-08-30T10:00,15.9,5.2,0.0004,66.34,90.0
2023-08-30T11:00,16.1,2.9,0.00095,113.93,91.0
2023-08-30T12:00,17.2,4.5,0.00193,207.85,93.0
2023-08-30T13:00,17.8,3.6,0.0017,178.68,89.0
2023-08-30T14:00,18.4,3.9,0.0007,135.77,87.0
2023-08-30T15:00,19.4,2.0,0.0005,87.48,91.0
2023-08-30T16:00,19.6,1.2,0.00049,34.19,92.0
2023-08-30T17:00,19.8,1.8,0.00049,5.95,86.0
2023-08-30T18:00,19.6,2.3,0.00046,0.0,88.0
2023-08-30T19:00,19.5,2.4,0.00025,0.0,90.0
2023-08-30T20:00,18.2,2.2,0.0001,0.0,92.0
2023-08-30T21:00,17.5,2.0,5e-05,0.0,95.0
2023-08-30T22:00,17.2,1.2,4e-05,0.0,95.0
2023-08-30T23:00,18.6,1.7,4e-05,0.0,95.0
2023-08-31T00:00,18.6,1.6,6e-05,0.0,96.0
2023-08-31T01:00,18.8,1.5,0.00022,0.0,95.0
2023-08-31T02:00,18.8,1.3,0.00051,0.0,95.0
2023-08-31T03:00,18.5,2.2,0.0007,5.34,97.0
2023-08-31T04:00,18.5,1.0,0.00082,20.65,96.0
2023-08-31T05:00,18.4,2.0,0.00061,49.43,96.0
2023-08-31T06:00,18.3,2.8,0.00032,73.7,96.0
2023-08-31T07:00,18.4,3.0,0.00017,92.95,96.0
2023-08-31T08:00,18.9,3.3,0.0001,101.23,96.0
2023-08-31T09:00,19.0,3.8,0.00012,152.5,96.0
2023-08-31T10:00,19.0,5.0,0.0002,198.42,95.0
2023-08-31T11:00,18.9,4.8,0.0004,235.51,94.0
2023-08-31T12:00,19.3,5.0,0.00068,218.95,95.0
2023-08-31T13:00,18.9,3.5,0.00074,183.73,95.0
2023-08-31T14:00,19.0,4.5,0.00045,138.03,91.0
2023-08-31T15:00,19.4,5.8,0.00017,84.45,90.0
2023-08-31T16:00,18.8,4.9,5e-05,35.78,89.0
2023-08-31T17:00,18.4,4.3,2e-05,0.0,84.0
2023-08-31T18:00,18.0,4.4,1e-05,0.0,85.0
2023-08-31T19:00,17.5,4.0,0.0,0.0,86.0
2023-08-31T20:00,17.1,4.1,0.0,0.0,88.0
2023-08-31T21:00,16.9,3.8,0.0,0.0,91.0
2023-08-31T22:00,16.5,3.6,1e-05,0.0,91.0
2023-08-31T23:00,15.8,2.8,1e-05,0.0,93.0
