Tsi,Tso
Tsi_C,Tso_C
4.054909212738490E-01,1.838689912674780E+01
4.059136794452500E-01,1.799699823253500E+01
4.063352448460490E-01,1.748380774639850E+01
4.067556576091340E-01,1.703946040178180E+01
4.071749580644270E-01,1.669038515251790E+01
4.075931866948600E-01,1.634435372088010E+01
4.080103840945950E-01,1.600026682865380E+01
4.084265909278610E-01,1.566628915413090E+01
4.088418478867170E-01,1.536397374159560E+01
4.092561956461840E-01,1.506591340191290E+01
4.096696748153990E-01,1.486510298123630E+01
4.100823258838170E-01,1.478496329452780E+01
4.104941891619180E-01,1.483532790487830E+01
4.109053047164090E-01,1.499735567202550E+01
4.113157123004140E-01,1.528381959717870E+01
4.117254512796820E-01,1.577381072404150E+01
4.121345605563040E-01,1.619123712688610E+01
4.125430784918180E-01,1.679877349827570E+01
4.129510428318060E-01,1.744016735750260E+01
4.133584906342770E-01,1.868937608872410E+01
4.137654582040520E-01,1.967651966731140E+01
4.141719810352340E-01,2.022237745445600E+01
4.145780937635640E-01,2.051841324914970E+01
4.149838301300120E-01,2.036179631043260E+01
4.153892229564960E-01,1.996848023769220E+01
4.157943041340380E-01,1.935234800277690E+01
4.161991046231060E-01,1.876566417037120E+01
4.166036544653190E-01,1.828476592229920E+01
4.170079828051760E-01,1.789676159109110E+01
4.174121179200430E-01,1.756370813671710E+01
4.178160872562960E-01,1.722962563126680E+01
4.182199174692930E-01,1.680124563986780E+01
4.186236344648180E-01,1.639717608902290E+01
4.190272634396710E-01,1.599309647417700E+01
4.194308289193210E-01,1.571270653640690E+01
4.198343547908720E-01,1.552370222456260E+01
4.202378643300460E-01,1.546324082381780E+01
4.206413802214270E-01,1.561343770386320E+01
4.210449245717890E-01,1.590987017955150E+01
4.214485189169380E-01,1.641745477104130E+01
4.218521842230400E-01,1.638430457015850E+01
4.222559408839380E-01,1.705793219318480E+01
4.226598087163020E-01,1.731176987533860E+01
4.230638069547660E-01,1.793703745158280E+01
4.234679542492540E-01,1.859238974189540E+01
4.238722686666960E-01,1.873606601695320E+01
4.242767676990630E-01,1.891909992762900E+01
4.246814682793460E-01,1.887249129708680E+01
4.250863868066080E-01,1.850151110415140E+01
4.254915391806580E-01,1.787732599102350E+01
4.258969408463410E-01,1.725834279921400E+01
4.263026068467520E-01,1.652777664974180E+01
4.267085518841470E-01,1.586814370410630E+01
4.271147903867670E-01,1.530789143553910E+01
4.275213365793690E-01,1.476431984677610E+01
4.279282045549620E-01,1.438054036817070E+01
4.283354083450710E-01,1.395383402742860E+01
4.287429619858480E-01,1.359685945329700E+01
4.291508795774680E-01,1.344472763994120E+01
4.295591753345310E-01,1.343820089452480E+01
4.299678636255840E-01,1.353429890666760E+01
4.303769590003570E-01,1.367313085588270E+01
4.307864762038700E-01,1.391613028563420E+01
4.311964301771210E-01,1.431556992230000E+01
4.316068360446580E-01,1.500864717910640E+01
4.320177090898450E-01,1.584401990297940E+01
4.324290647190490E-01,1.741642488441760E+01
4.328409184163290E-01,1.878194323651480E+01
4.332532856903910E-01,2.005178738767420E+01
4.336661820156370E-01,2.043569456985850E+01
4.340796227690790E-01,2.038219035041650E+01
4.344936231646540E-01,1.975189753659770E+01
4.349081981862370E-01,1.882527117474320E+01
4.353233625202300E-01,1.761992131094440E+01
4.357391304881860E-01,1.644204917936420E+01
4.361555159795560E-01,1.549403400295230E+01
4.365725323841820E-01,1.481111507407840E+01
4.369901925238840E-01,1.423086965055090E+01
4.374085085822220E-01,1.382219185640770E+01
4.378274920313850E-01,1.325058278456760E+01
4.382471535551790E-01,1.276897841828100E+01
4.386675029672170E-01,1.237335068091310E+01
4.390885491237190E-01,1.226280761649640E+01
4.395102998307000E-01,1.245166219595400E+01
4.399327617458730E-01,1.294551214151930E+01
4.403559402761470E-01,1.372981257148530E+01
4.407798394721980E-01,1.470516107262250E+01
4.412044619222080E-01,1.573254945117710E+01
4.416298086472940E-01,1.706196223027160E+01
4.420558790016180E-01,1.839718986462430E+01
4.424826705803140E-01,1.938091009782290E+01
4.429101791384260E-01,2.029913961524250E+01
4.433383985238660E-01,2.078463207936700E+01
4.437673206269830E-01,2.081114006453170E+01
4.441969353488180E-01,2.034052849886130E+01
4.446272305893180E-01,1.968836700392670E+01
4.450581922560080E-01,1.888088093542760E+01
4.454898042927120E-01,1.794731055952630E+01
4.459220487270150E-01,1.710229778795390E+01
4.463549057343850E-01,1.638395641322350E+01
4.467883537161380E-01,1.580934476828430E+01
4.472223693879490E-01,1.526062570560670E+01
4.476569278752570E-01,1.489527758082020E+01
4.480920028118750E-01,1.446962158384830E+01
4.485275664382210E-01,1.403059325050290E+01
4.489635896960160E-01,1.356412674964930E+01
4.494000423168700E-01,1.319407173271530E+01
4.498368929029180E-01,1.304293195635210E+01
4.502741089985810E-01,1.319543769245630E+01
4.507116571534130E-01,1.368899261374560E+01
4.511495029769210E-01,1.457358763188030E+01
4.515876111870670E-01,1.600269039243400E+01
4.520259456548380E-01,1.771162141851760E+01
4.524644694477760E-01,1.945081224455760E+01
4.529031448756160E-01,2.012729298872460E+01
4.533419335411740E-01,2.113507155635120E+01
4.537807963994600E-01,2.167278867849200E+01
4.542196938274470E-01,2.187300230745210E+01
4.546585857063670E-01,2.170806631912690E+01
4.550974315175430E-01,2.097762321139910E+01
4.555361904518840E-01,2.015832003914360E+01
4.559748215322700E-01,1.928060727351230E+01
4.564132837471140E-01,1.845586634774220E+01
4.568515361926030E-01,1.762022374966630E+01
4.572895382204060E-01,1.690877385246560E+01
4.577272495871820E-01,1.640681689162720E+01
4.581646306018800E-01,1.597062931414720E+01
4.586016422668330E-01,1.545542616494700E+01
4.590382464088220E-01,1.499198339177730E+01
4.594744057967220E-01,1.462767641172110E+01
4.599100842430240E-01,1.443842120223260E+01
4.603452466873370E-01,1.447569632677920E+01
4.607798592609440E-01,1.475311525269190E+01
4.612138893325060E-01,1.519579496245610E+01
4.616473055360620E-01,1.590949551868110E+01
4.620800777833370E-01,1.665735183284920E+01
4.625121772632780E-01,1.744546025847610E+01
4.629435764322720E-01,1.823778810970920E+01
4.633742489989030E-01,1.906197311365660E+01
4.638041699072320E-01,1.986805954259880E+01
4.642333153224030E-01,2.046045973825860E+01
4.646616626220010E-01,2.093902994370920E+01
4.650891903959410E-01,2.085902319991090E+01
4.655158784568770E-01,2.033557610950260E+01
4.659417078622010E-01,1.945598615632540E+01
4.663666609477010E-01,1.836044923298430E+01
4.667907213720070E-01,1.746330354962890E+01
4.672138741700130E-01,1.659659130594230E+01
4.676361058127130E-01,1.585701390281460E+01
4.680574042702650E-01,1.526741541799940E+01
4.684777590747000E-01,1.482388925735720E+01
4.688971613785300E-01,1.440072230259080E+01
4.693156040055630E-01,1.408765413164200E+01
4.697330814905290E-01,1.391012740866720E+01
4.701495901046500E-01,1.382239060409150E+01
4.705651278649240E-01,1.378783695838470E+01
4.709796945257350E-01,1.393202318375050E+01
4.713932915522850E-01,1.422861825430780E+01
4.718059220762120E-01,1.470348788348090E+01
4.722175908346650E-01,1.538914106002950E+01
4.726283040948280E-01,1.620108227169090E+01
4.730380695665240E-01,1.697512234402140E+01
4.734468963059300E-01,1.829622618336250E+01
4.738547946136510E-01,1.925380814241660E+01
4.742617759304030E-01,1.984679745273370E+01
4.746678527332990E-01,1.999467428060030E+01
4.750730384353200E-01,1.969782849704160E+01
4.754773472899970E-01,1.917569030628410E+01
4.758807943025890E-01,1.854469680998470E+01
4.762833951483540E-01,1.777542824399080E+01
4.766851660977030E-01,1.699760191544280E+01
4.770861239473620E-01,1.627167376479620E+01
4.774862859560320E-01,1.569789378590630E+01
4.778856697825800E-01,1.508503238499810E+01
4.782842934245080E-01,1.449811000739680E+01
4.786821751542900E-01,1.402047912059370E+01
4.790793334513090E-01,1.357691060159380E+01
4.794757869273530E-01,1.322810997912210E+01
4.798715542440880E-01,1.311755192196530E+01
4.802666540215400E-01,1.324176103297700E+01
4.806611047372790E-01,1.355112726530500E+01
4.810549246167700E-01,1.409376830880800E+01
4.814481315161090E-01,1.518207112675560E+01
4.818407427990760E-01,1.669579286432210E+01
4.822327752110340E-01,1.829555908754780E+01
4.826242447526580E-01,1.949042035615180E+01
4.830151665567940E-01,2.023773438948750E+01
4.834055547717840E-01,2.105902090234680E+01
4.837954224544890E-01,2.173926499103850E+01
4.841847814759010E-01,2.181405458823320E+01
4.845736424417130E-01,2.149120392232310E+01
4.849620146295750E-01,2.088934392226220E+01
4.853499059439750E-01,2.013732946872330E+01
4.857373228888680E-01,1.911884169582150E+01
4.861242705573940E-01,1.798107480822230E+01
4.865107526372020E-01,1.696959425985850E+01
4.868967714293050E-01,1.626342851129450E+01
4.872823278778470E-01,1.553561024125290E+01
4.876674216078530E-01,1.487920162654430E+01
4.880520509679440E-01,1.421274197934060E+01
4.884362130750700E-01,1.371729224961110E+01
4.888199038587010E-01,1.336372940728240E+01
4.892031181023600E-01,1.312873490234880E+01
4.895858494811220E-01,1.322543965327150E+01
4.899680905944540E-01,1.371762692770050E+01
4.903498329945910E-01,1.449763477618920E+01
4.907310672115110E-01,1.546480458920410E+01
4.911117827762380E-01,1.659773339047640E+01
4.914919682448950E-01,1.778696024801180E+01
4.918716112262360E-01,1.910862027061190E+01
4.922506984156720E-01,2.030634387119720E+01
4.926292156386890E-01,2.029931904484000E+01
4.930071479062680E-01,2.030913956444230E+01
4.933844794844080E-01,2.022927965956920E+01
4.937611939790820E-01,1.982148313596450E+01
4.941372744371380E-01,1.907687817937870E+01
4.945127034626310E-01,1.819158819305410E+01
4.948874633471440E-01,1.708002057444970E+01
4.952615362116560E-01,1.600261470967410E+01
4.956349041567020E-01,1.518922300406680E+01
4.960075494168800E-01,1.456636718840200E+01
4.963794545152890E-01,1.396118950162700E+01
4.967506024132550E-01,1.319965385422280E+01
4.971209766507380E-01,1.279053824895860E+01
4.974905614731300E-01,1.241211890265740E+01
4.978593419406840E-01,1.204544657887410E+01
4.982273040176120E-01,1.183702952774260E+01
4.985944346388070E-01,1.193703736150840E+01
4.989607217532010E-01,1.231240483653090E+01
4.993261543438540E-01,1.292869136396620E+01
4.996907224259270E-01,1.371864819816010E+01
5.000544170246320E-01,1.463658275091290E+01
5.004172301360450E-01,1.559600327271620E+01
5.007791546742560E-01,1.638345569982900E+01
5.011401844086040E-01,1.698627340837850E+01
5.015003138948890E-01,1.756676557945800E+01
5.018595384041920E-01,1.778982694270540E+01
5.022178538525600E-01,1.775319614779940E+01
5.025752567341280E-01,1.752577735629280E+01
5.029317440595490E-01,1.707100737525410E+01
5.032873133007060E-01,1.634643136423190E+01
5.036419623417690E-01,1.561978215743940E+01
5.039956894358850E-01,1.468809990361350E+01
5.043484931659350E-01,1.385845246452320E+01
5.047003724072750E-01,1.340897585157990E+01
5.050513262898650E-01,1.292379024322340E+01
5.054013541570530E-01,1.236099614471680E+01
5.057504555182120E-01,1.196791126454170E+01
5.060986299927270E-01,1.167227486196210E+01
5.064458772432230E-01,1.145010796715990E+01
5.067921968965700E-01,1.123439675404580E+01
5.071375884519230E-01,1.132817931557300E+01
5.074820511759170E-01,1.173579852114200E+01
5.078255839859930E-01,1.234898262097700E+01
5.081681853236340E-01,1.310480206022760E+01
5.085098530200700E-01,1.399533781019610E+01
5.088505841575820E-01,1.484919980206130E+01
5.091903749299640E-01,1.573121943312720E+01
5.095292205059170E-01,1.641403873873900E+01
5.098671148991340E-01,1.706542205439890E+01
5.102040508486060E-01,1.744012594933480E+01
5.105400197122690E-01,1.765622399309400E+01
5.108750113764650E-01,1.774385108403120E+01
5.112090141830070E-01,1.736533562198540E+01
5.115420148747910E-01,1.674804954393400E+01
5.118739985600560E-01,1.590363646121350E+01
5.122049486945930E-01,1.517623828270290E+01
5.125348470804150E-01,1.445262081874580E+01
5.128636738788210E-01,1.385800690446700E+01
5.131914076352690E-01,1.337834887626540E+01
5.135180253132310E-01,1.298593133351780E+01
5.138435023340590E-01,1.267202438127540E+01
5.141678126200660E-01,1.234437081466220E+01
5.144909286382550E-01,1.207906539343100E+01
5.148128214426770E-01,1.198574079359260E+01
5.151334607139110E-01,1.202155832475650E+01
5.154528147949260E-01,1.223170510021410E+01
5.157708507232860E-01,1.266341946236950E+01
5.160875342603690E-01,1.330302386977410E+01
5.164028299189490E-01,1.408123618386610E+01
5.167167009910380E-01,1.504131244656800E+01
5.170291095782700E-01,1.582540887212630E+01
5.173400166273410E-01,1.664652548333310E+01
5.176493819730370E-01,1.731205135541060E+01
5.179571643912180E-01,1.795926569458430E+01
5.182633216637420E-01,1.795970534738800E+01
5.185678106568320E-01,1.768018891759910E+01
5.188705874137020E-01,1.729884777020140E+01
5.191716072615570E-01,1.680095015981320E+01
5.194708249323110E-01,1.618016452927350E+01
5.197681946956140E-01,1.546914599232410E+01
5.200636705021120E-01,1.480177743500570E+01
5.203572061342690E-01,1.440299881930730E+01
5.206487553616780E-01,1.397228939587920E+01
5.209382720974910E-01,1.362294567077650E+01
5.212257105525650E-01,1.333101872553360E+01
5.215110253840330E-01,1.304679481562100E+01
5.217941718352880E-01,1.272826684202290E+01
5.220751058649020E-01,1.257884881871770E+01
5.223537842625770E-01,1.266632668762210E+01
5.226301647509270E-01,1.297335902039140E+01
5.229042060727000E-01,1.343379335993010E+01
5.231758680637750E-01,1.422949215219260E+01
5.234451117130050E-01,1.532721493746320E+01
5.237118992105860E-01,1.674437147142210E+01
5.239761939871330E-01,1.789362684234620E+01
5.242379607459400E-01,1.935350708608200E+01
5.244971654910580E-01,2.057702693623850E+01
5.247537755537630E-01,2.152879380711680E+01
5.250077596197210E-01,2.214850411060280E+01
5.252590877588360E-01,2.209418672489640E+01
5.255077314591440E-01,2.153996722287460E+01
5.257536636656090E-01,2.066392560569080E+01
5.259968588239460E-01,1.960134170403680E+01
5.262372929289940E-01,1.850124061890930E+01
5.264749435765140E-01,1.751530620732130E+01
5.267097900168440E-01,1.669304404911290E+01
5.269418132083690E-01,1.596212576593320E+01
5.271709958686160E-01,1.543218484653410E+01
5.273973225206740E-01,1.503950146812890E+01
5.276207795328070E-01,1.473758403658970E+01
5.278413551494340E-01,1.449148464313590E+01
5.280590395121300E-01,1.433612790321490E+01
5.282738246699270E-01,1.433738393148250E+01
5.284857045789490E-01,1.448499325746330E+01
5.286946750921480E-01,1.469822305217300E+01
5.289007339407330E-01,1.505449410551070E+01
5.291038807095610E-01,1.556548475301660E+01
5.293041168093940E-01,1.623567518123270E+01
5.295014454492910E-01,1.672258651242370E+01
5.296958716126490E-01,1.714573371570340E+01
5.298874020403770E-01,1.751213834671730E+01
5.300760452243840E-01,1.797980836431860E+01
5.302618114140430E-01,1.816083026145890E+01
5.304447126376200E-01,1.811239897558150E+01
5.306247627396850E-01,1.793692370714240E+01
5.308019774346140E-01,1.780991378286570E+01
5.309763743751860E-01,1.739426568332100E+01
5.311479732342910E-01,1.692106559494330E+01
5.313167957968250E-01,1.643116062368860E+01
5.314828660580490E-01,1.599098389776650E+01
5.316462103240770E-01,1.551351885734310E+01
5.318068573097920E-01,1.505949782345370E+01
5.319648382293350E-01,1.457358687424000E+01
5.321201868743840E-01,1.408175043952790E+01
5.322729396758530E-01,1.383735537971170E+01
5.324231357450810E-01,1.368266422915900E+01
5.325708168914390E-01,1.379624169444470E+01
5.327160276140200E-01,1.415189232038240E+01
5.328588150661230E-01,1.475321280394320E+01
5.329992289921490E-01,1.549303101006750E+01
5.331373216375500E-01,1.632396047711530E+01
5.332731476332900E-01,1.708411169532000E+01
5.334067638571200E-01,1.785296726533860E+01
5.335382292745490E-01,1.858055938110840E+01
5.336676047628480E-01,1.907547784640520E+01
5.337949529217320E-01,1.965967801514050E+01
5.339203378743930E-01,2.015697307072270E+01
5.340438250624830E-01,2.028003193462230E+01
5.341654810383690E-01,2.022528675226040E+01
5.342853732576170E-01,1.970615507737410E+01
5.344035698741180E-01,1.890198415770230E+01
5.345201395397810E-01,1.809386454380470E+01
5.346351512100730E-01,1.732368941038380E+01
5.347486739562440E-01,1.667184503441160E+01
5.348607767844760E-01,1.605619583225940E+01
5.349715284619230E-01,1.547016760367260E+01
5.350809973492660E-01,1.497596679510800E+01
5.351892512393150E-01,1.459005910537010E+01
5.352963572011830E-01,1.427321883298440E+01
5.354023814297190E-01,1.409416150324190E+01
5.355073891001360E-01,1.415648953549080E+01
5.356114442281200E-01,1.441139694010900E+01
5.357146095361020E-01,1.479369400226270E+01
5.358169463268210E-01,1.541640431484170E+01
5.359185143656860E-01,1.607373684171840E+01
5.360193717737410E-01,1.668553230549220E+01
5.361195749333240E-01,1.710035447788450E+01
5.362191784085200E-01,1.744121195693100E+01
5.363182348825000E-01,1.757596368532530E+01
5.364167951135810E-01,1.833974301589270E+01
5.365149079114350E-01,1.911916586699190E+01
5.366126201343840E-01,1.941908281047910E+01
5.367099767080330E-01,1.929709919092930E+01
5.368070206647810E-01,1.881193674115370E+01
5.369037932030130E-01,1.808224624914400E+01
5.370003337639980E-01,1.747198722011340E+01
5.370966801238480E-01,1.665302855781770E+01
5.371928684973150E-01,1.609759592368890E+01
5.372889336497740E-01,1.568010544174360E+01
5.373849090134210E-01,1.529367209981050E+01
5.374808268037080E-01,1.501706129948230E+01
5.375767181320680E-01,1.469512746990540E+01
5.376726131113560E-01,1.425406109940770E+01
5.377685409508500E-01,1.399890522861040E+01
5.378645300382950E-01,1.407908936317250E+01
5.379606080072020E-01,1.445241753079520E+01
5.380568017884100E-01,1.506806214894490E+01
5.381531376456960E-01,1.588453228371840E+01
5.382496411960700E-01,1.686401280364230E+01
5.383463374160490E-01,1.794463878940590E+01
5.384432506358670E-01,1.896025329125080E+01
5.385404045239880E-01,1.993390510986530E+01
5.386378220646330E-01,2.061166566166980E+01
5.387355255311170E-01,2.094642344454460E+01
5.388335364577480E-01,2.104461377865530E+01
5.389318756127860E-01,2.076624158589360E+01
5.390305629745890E-01,2.025801948189450E+01
5.391296177125930E-01,1.970364121240400E+01
5.392290581741590E-01,1.901522831414770E+01
5.393289018777560E-01,1.822961507368600E+01
5.394291655123250E-01,1.752843186933180E+01
5.395298649421360E-01,1.697839507837090E+01
5.396310152159970E-01,1.651635200047640E+01
5.397326305793790E-01,1.610927313266900E+01
5.398347244877910E-01,1.576608306430220E+01
5.399373096198130E-01,1.540967480472310E+01
5.400403978882770E-01,1.502005937392890E+01
5.401440004484740E-01,1.476374442181270E+01
5.402481277026120E-01,1.469127960542520E+01
5.403527893004140E-01,1.474931084567310E+01
5.404579941361700E-01,1.497502236496760E+01
5.405637503433090E-01,1.538173256181510E+01
5.406700652879410E-01,1.601738194953600E+01
5.407769455633810E-01,1.686787947983400E+01
5.408843969878750E-01,1.821421232770490E+01
5.409924246079620E-01,1.957153322255130E+01
5.411010327098030E-01,2.048523244471980E+01
5.412102248406000E-01,2.113724301713570E+01
5.413200038418600E-01,2.140019624332160E+01
5.414303718956160E-01,2.119358993644650E+01
5.415413305841750E-01,2.069147100833460E+01
5.416528809631160E-01,2.002053793400990E+01
5.417650236465660E-01,1.920950605568420E+01
5.418777589030260E-01,1.848335721993430E+01
5.419910867593410E-01,1.773920271620120E+01
5.421050071098720E-01,1.719112146758340E+01
5.422195198274970E-01,1.675532618745670E+01
5.423346248728460E-01,1.631027747236270E+01
5.424503223981260E-01,1.588331677197860E+01
5.425666128420400E-01,1.546274644949650E+01
5.426834970126590E-01,1.517023069188860E+01
5.428009761556360E-01,1.491962595466360E+01
5.429190520058260E-01,1.482309718078200E+01
5.430377268211930E-01,1.488229608507830E+01
5.431570033987150E-01,1.513301655808140E+01
5.432768850729220E-01,1.562499630719700E+01
5.433973756985190E-01,1.622356718481630E+01
5.435184796192990E-01,1.683512484269700E+01
5.436402016261550E-01,1.740791143968040E+01
5.437625469074320E-01,1.840726217234210E+01
5.438855209950590E-01,1.965533278380960E+01
5.440091297099000E-01,2.067528263883580E+01
5.441333791095600E-01,2.123112044191710E+01
5.442582754414280E-01,2.131604771721330E+01
5.443838251031930E-01,2.098035530143060E+01
5.445100346123470E-01,2.029082237090220E+01
5.446369105854230E-01,1.956437206561600E+01
5.447644597268940E-01,1.890331854339900E+01
5.448926888269370E-01,1.831089683936980E+01
5.450216047665250E-01,1.785984992909340E+01
5.451512145277950E-01,1.746153685445060E+01
5.452815252071640E-01,1.708375555403720E+01
5.454125440285110E-01,1.681850714592770E+01
5.455442783536330E-01,1.641904286602140E+01
5.456767356873400E-01,1.604745432739000E+01
5.458099236749410E-01,1.592182855345590E+01
5.459438500903180E-01,1.578526887443180E+01
5.460785228134020E-01,1.589525570400780E+01
5.462139497966570E-01,1.615580799929880E+01
5.463501390208510E-01,1.667704538807430E+01
5.464870984412030E-01,1.751945812840890E+01
5.466248359256820E-01,1.820660719399340E+01
5.467633591878000E-01,1.900340646126170E+01
5.469026757166850E-01,1.972969828078380E+01
5.470427927075040E-01,2.041637566456540E+01
5.471837169953410E-01,2.074344089279340E+01
5.473254549955200E-01,2.183039015755970E+01
5.474680126530230E-01,2.217190261072250E+01
5.476113954032000E-01,2.205184177498820E+01
5.477556081453250E-01,2.157137095296300E+01
5.479006552298780E-01,2.087863251013330E+01
5.480465404596730E-01,2.013235525231750E+01
5.481932671042420E-01,1.944688278970520E+01
5.483408379261940E-01,1.891600882811230E+01
5.484892552176920E-01,1.850103398222330E+01
5.486385208447700E-01,1.813215776182650E+01
5.487886362968560E-01,1.776352715976140E+01
5.489396027388330E-01,1.741771849665070E+01
5.490914210629660E-01,1.713727250479810E+01
5.492440919382960E-01,1.689137013920860E+01
5.493976158554710E-01,1.675450161203170E+01
5.495519931654910E-01,1.689862374995750E+01
5.497072241114910E-01,1.720657278261110E+01
5.498633088532860E-01,1.785987356475120E+01
5.500202474850960E-01,1.863373388909120E+01
5.501780400474680E-01,1.952466639592800E+01
5.503366865349340E-01,2.052507949644840E+01
5.504961869013430E-01,2.147620185146050E+01
5.506565410650530E-01,2.180328670620490E+01
5.508177489162300E-01,2.285282690148010E+01
5.509798103284010E-01,2.346746576402010E+01
5.511427251761310E-01,2.361920564065520E+01
5.513064933603040E-01,2.327309375286820E+01
5.514711148418860E-01,2.260849855706140E+01
5.516365896845230E-01,2.180823266449840E+01
5.518029181056000E-01,2.105412496268540E+01
5.519701005348110E-01,2.042110038246980E+01
5.521381376786590E-01,1.991367946486980E+01
5.523070305888680E-01,1.942195769359340E+01
5.524767807322750E-01,1.892742541376590E+01
5.526473900596380E-01,1.854843904470260E+01
5.528188610706840E-01,1.818176505705560E+01
5.529911968729430E-01,1.773549461947590E+01
5.531644012321870E-01,1.749933677232660E+01
5.533384786127620E-01,1.745184837173660E+01
5.535134342066860E-01,1.755868074809930E+01
5.536892739510720E-01,1.783990030622740E+01
5.538660045341150E-01,1.835207315124040E+01
5.540436333905650E-01,1.906407653857200E+01
5.542221686882570E-01,1.972922109181540E+01
5.544016193077710E-01,2.066252190796430E+01
5.545819948176430E-01,2.169553961349130E+01
5.547633054477760E-01,2.265082945002010E+01
5.549455620636790E-01,2.327711474064490E+01
5.551287761439790E-01,2.363836842895880E+01
5.553129597633120E-01,2.362144227633340E+01
5.554981255821630E-01,2.328289036513980E+01
5.556842868446170E-01,2.264828225996580E+01
5.558714573842950E-01,2.193103547906830E+01
5.560596516380290E-01,2.127102810871260E+01
5.562488846661290E-01,2.065109803578940E+01
5.564391721775030E-01,2.013023849027190E+01
5.566305305573650E-01,1.966264613785100E+01
5.568229768949140E-01,1.932531097044430E+01
5.570165290081780E-01,1.901927146792650E+01
5.572112054632160E-01,1.864167266829050E+01
5.574070255850670E-01,1.832364503130790E+01
5.576040094581650E-01,1.805092419418730E+01
5.578021779145030E-01,1.787571432105910E+01
5.580015525084270E-01,1.790177648653000E+01
5.582021554777180E-01,1.808685492067950E+01
5.584040096913220E-01,1.856871368958870E+01
5.586071385848880E-01,1.920815882289450E+01
5.588115660859000E-01,1.992219331560870E+01
5.590173165307890E-01,2.046769827021980E+01
5.592244145767900E-01,2.211301241266450E+01
5.594328851115640E-01,2.335873034196590E+01
5.596427531636060E-01,2.428865550223560E+01
5.598540438163370E-01,2.466802469883190E+01
5.600667821284320E-01,2.456666028637760E+01
5.602809930624170E-01,2.416897365541900E+01
5.604967014230280E-01,2.359830391232000E+01
5.607139318060590E-01,2.297570059669510E+01
5.609327085578000E-01,2.242132683596910E+01
5.611530557444040E-01,2.189287462822870E+01
5.613749971299440E-01,2.143346152941310E+01
5.615985561613560E-01,2.098148747121070E+01
5.618237559580700E-01,2.048674334423220E+01
5.620506193039350E-01,2.009095922426270E+01
5.622791686389180E-01,1.974761930922440E+01
5.625094260482270E-01,1.947787109140090E+01
5.627414132467750E-01,1.926652901478440E+01
5.629751515573510E-01,1.903917135587640E+01
5.632106618814540E-01,1.899901472798130E+01
5.634479646624050E-01,1.915036725325650E+01
5.636870798410430E-01,1.950559954162780E+01
5.639280268050810E-01,2.014600023320390E+01
5.641708243337600E-01,2.100033074866310E+01
5.644154905400630E-01,2.159532578546790E+01
5.646620428131100E-01,2.252973697141680E+01
5.649104977635860E-01,2.356715272786800E+01
5.651608711750930E-01,2.412204164958060E+01
5.654131779641630E-01,2.438535977481310E+01
5.656674321512990E-01,2.443149185277700E+01
5.659236468449430E-01,2.423543139127300E+01
5.661818342395830E-01,2.392494843823340E+01
5.664420056285680E-01,2.336244478809530E+01
5.667041714313610E-01,2.272071965376570E+01
5.669683412343030E-01,2.216655862973880E+01
5.672345238431860E-01,2.169426149204350E+01
5.675027273454090E-01,2.120033077031970E+01
5.677729591790080E-01,2.075458995403910E+01
5.680452262055330E-01,2.029327215433040E+01
5.683195347836620E-01,1.990418578831650E+01
5.685958908404770E-01,1.953640998529200E+01
5.688742999375840E-01,1.928350607331430E+01
5.691547673296580E-01,1.915207359220840E+01
5.694372980135360E-01,1.922271880607520E+01
5.697218967666410E-01,1.947159598692290E+01
5.700085681741690E-01,2.000708010292620E+01
5.702973166452530E-01,2.082212038332970E+01
5.705881464189250E-01,2.172765869971610E+01
5.708810615613220E-01,2.297989663507740E+01
5.711760659560300E-01,2.440747004799310E+01
5.714731632897870E-01,2.576723793650170E+01
5.717723570359090E-01,2.684228516517880E+01
5.720736504377760E-01,2.745131504441110E+01
5.723770464945090E-01,2.741627100860030E+01
5.726825479506370E-01,2.698442266958640E+01
5.729901572910800E-01,2.627557626367410E+01
5.732998767421970E-01,2.544358376675620E+01
5.736117082790940E-01,2.461045409190700E+01
5.739256536387330E-01,2.386392532487720E+01
5.742417143378530E-01,2.320665671928810E+01
5.745598916942300E-01,2.262123694600370E+01
5.748801868494230E-01,2.213313403085610E+01
5.752026007909960E-01,2.165979364698280E+01
5.755271343720450E-01,2.117193501467440E+01
5.758537883261230E-01,2.080274906842730E+01
5.761825632758450E-01,2.059410742880230E+01
5.765134597339920E-01,2.058791258017400E+01
5.768464780964450E-01,2.085056028691490E+01
5.771816186270710E-01,2.139299342186160E+01
5.775188814352580E-01,2.222852865267520E+01
5.778582664476760E-01,2.326186624918590E+01
5.781997733763160E-01,2.440896625493420E+01
5.785434016855300E-01,2.557397822211920E+01
5.788891505610060E-01,2.661013478425120E+01
5.792370188839090E-01,2.770754994455760E+01
5.795870052132170E-01,2.846286390783030E+01
5.799391077791000E-01,2.846963857931300E+01
5.802933244896420E-01,2.834283616847400E+01
5.806496529525730E-01,2.774438573447060E+01
5.810080905128580E-01,2.691097306019180E+01
5.813686343061330E-01,2.588723917863090E+01
5.817312813270860E-01,2.483294685188970E+01
5.820960285109980E-01,2.399723483232910E+01
5.824628728259280E-01,2.333094762729430E+01
5.828318113723670E-01,2.275191338863400E+01
5.832028414868030E-01,2.216268177687990E+01
5.835759608453710E-01,2.157486396270320E+01
5.839511675638160E-01,2.101187587335070E+01
5.843284602902300E-01,2.053957579098720E+01
5.847078382874760E-01,2.027626778298130E+01
